at_home,24.0,17.0,5.5,MIA,SEA,90.0,15.0,,
away,13.0,26.0,6.0,MIN,TB,90.0,15.0,,
at_home,6.0,9.0,2.5,NO,PIT,90.0,15.0,,
at_home,21.0,29.0,3.5,NYJ,IND,90.0,15.0,,
at_home,31.0,0.0,10.0,PHA,GB,90.0,15.0,,
away,26.0,10.0,6.0,SF,LAN,90.0,15.0,Monday_Night,
away,24.0,17.0,3.5,DET,GB,90.0,16.0,Saturday,
away,28.0,24.0,0.0,LAA,MIN,90.0,16.0,Saturday,
away,28.0,35.0,6.0,WAS,IND,90.0,16.0,Saturday,
at_home,42.0,7.0,7.0,NYJ,NE,90.0,16.0,,
at_home,24.0,14.0,3.5,BUF,MIA,90.0,16.0,,
at_home,27.0,14.0,7.0,CHI,TB,90.0,16.0,,
away,20.0,40.0,2.5,HOU,CIN,90.0,16.0,,
away,24.0,21.0,2.0,KC,SD,90.0,16.0,,
away,13.0,20.0,3.5,LAN,ATL,90.0,16.0,,
at_home,17.0,3.0,7.0,PHA,DAL,90.0,16.0,,
at_home,35.0,0.0,10.5,PIT,CLE,90.0,16.0,,
away,24.0,21.0,6.5,NYG,PHX,90.0,16.0,,
at_home,10.0,13.0,9.0,SF,NO,90.0,16.0,,
at_home,17.0,12.0,5.0,SEA,DEN,90.0,16.0,Sunday_Night,
away,21.0,10.0,1.0,KC,CHI,90.0,17.0,Saturday,
away,23.0,21.0,7.5,PHA,PHX,90.0,17.0,Saturday,
at_home,23.0,17.0,7.5,MIA,IND,90.0,17.0,,
at_home,29.0,14.0,5.0,WAS,BUF,90.0,17.0,,
at_home,21.0,14.0,16.5,CIN,CLE,90.0,17.0,,
at_home,26.0,7.0,1.0,ATL,DAL,90.0,17.0,,
away,13.0,10.0,14.0,NYG,NE,90.0,17.0,,
away,20.0,17.0,3.0,SF,MIN,90.0,17.0,,
at_home,30.0,10.0,3.0,SEA,DET,90.0,17.0,,
at_home,22.0,13.0,7.5,DEN,GB,90.0,17.0,,
at_home,14.0,16.0,3.5,TB,NYJ,90.0,17.0,,
at_home,17.0,12.0,9.5,LAA,SD,90.0,17.0,,
away,14.0,34.0,1.5,PIT,HOU,90.0,17.0,Sunday_Night,
at_home,20.0,17.0,6.0,NO,LAN,90.0,17.0,Monday_Night,
at_home,7.0,16.0,9.0,IND,NE,91.0,1.0,,
at_home,16.0,13.0,2.5,NYJ,TB,91.0,1.0,,
away,26.0,14.0,2.0,DAL,CLE,91.0,1.0,,
at_home,27.0,24.0,3.5,NO,SEA,91.0,1.0,,
at_home,14.0,3.0,7.0,KC,ATL,91.0,1.0,,
away,20.0,3.0,1.5,PHA,GB,91.0,1.0,,
at_home,10.0,6.0,2.0,CHI,MIN,91.0,1.0,,
at_home,26.0,20.0,5.0,PIT,SD,91.0,1.0,,
at_home,45.0,14.0,2.0,DEN,CIN,91.0,1.0,,
at_home,14.0,24.0,7.0,LAN,PHX,91.0,1.0,,
at_home,47.0,17.0,2.5,HOU,LAA,91.0,1.0,,
at_home,35.0,31.0,7.0,BUF,MIA,91.0,1.0,,
at_home,45.0,0.0,7.5,WAS,DET,91.0,1.0,Sunday_Night,
at_home,16.0,14.0,2.0,NYG,SF,91.0,1.0,Monday_Night,
at_home,0.0,20.0,1.0,NE,CLE,91.0,2.0,,
at_home,10.0,17.0,6.0,KC,NO,91.0,2.0,,
at_home,10.0,26.0,6.0,PHA,PHX,91.0,2.0,,
at_home,19.0,20.0,1.0,ATL,MIN,91.0,2.0,,
at_home,17.0,6.0,8.0,MIA,IND,91.0,2.0,,
at_home,52.0,34.0,7.0,BUF,PIT,91.0,2.0,,
at_home,23.0,14.0,2.0,DET,GB,91.0,2.0,,
at_home,13.0,19.0,7.0,NYG,LAN,91.0,2.0,,
away,21.0,20.0,3.0,CHI,TB,91.0,2.0,,
at_home,16.0,13.0,4.0,LAA,DEN,91.0,2.0,,
at_home,34.0,14.0,12.0,SF,SD,91.0,2.0,,
at_home,20.0,13.0,5.0,SEA,NYJ,91.0,2.0,,
at_home,7.0,30.0,2.0,CIN,HOU,91.0,2.0,Sunday_Night,
away,33.0,31.0,2.0,WAS,DAL,91.0,2.0,Monday_Night,
at_home,20.0,6.0,14.0,PIT,NE,91.0,3.0,,
away,13.0,14.0,3.5,CIN,CLE,91.0,3.0,,
at_home,34.0,0.0,9.0,WAS,PHX,91.0,3.0,,
away,13.0,17.0,2.0,MIA,DET,91.0,3.0,,
away,14.0,17.0,3.0,SF,MIN,91.0,3.0,,
at_home,0.0,24.0,3.0,DAL,PHA,91.0,3.0,,
away,17.0,20.0,1.5,NYG,CHI,91.0,3.0,,
at_home,15.0,13.0,3.5,GB,TB,91.0,3.0,,
at_home,10.0,13.0,2.0,SD,ATL,91.0,3.0,,
at_home,16.0,0.0,7.5,LAA,IND,91.0,3.0,,
at_home,16.0,10.0,6.0,DEN,SEA,91.0,3.0,,
away,23.0,20.0,8.0,BUF,NYJ,91.0,3.0,,
at_home,24.0,7.0,3.0,NO,LAN,91.0,3.0,Sunday_Night,
at_home,17.0,7.0,4.0,HOU,KC,91.0,3.0,Monday_Night,
away,20.0,24.0,12.5,HOU,NE,91.0,4.0,,
away,17.0,10.0,8.0,BUF,TB,91.0,4.0,,
at_home,27.0,19.0,9.0,DEN,SD,91.0,4.0,,
away,33.0,24.0,1.5,DET,IND,91.0,4.0,,
at_home,20.0,13.0,8.0,KC,SEA,91.0,4.0,,
away,17.0,21.0,2.0,LAA,ATL,91.0,4.0,,
at_home,16.0,13.0,7.5,MIA,GB,91.0,4.0,,
at_home,26.0,0.0,3.0,NO,MIN,91.0,4.0,,
at_home,13.0,10.0,12.5,NYG,CLE,91.0,4.0,,
at_home,23.0,14.0,3.0,PHA,PIT,91.0,4.0,,
at_home,27.0,10.0,8.5,SF,LAN,91.0,4.0,,
away,34.0,27.0,4.0,WAS,CIN,91.0,4.0,,
at_home,9.0,17.0,1.0,PHX,DAL,91.0,4.0,Sunday_Night,
at_home,19.0,13.0,8.0,CHI,NYJ,91.0,4.0,Monday_Night,yes
at_home,24.0,10.0,7.5,PHX,NE,91.0,5.0,,
at_home,35.0,20.0,7.5,BUF,CHI,91.0,5.0,,
at_home,31.0,3.0,5.0,DET,TB,91.0,5.0,,
away,14.0,13.0,4.5,KC,SD,91.0,5.0,,
at_home,23.0,21.0,4.0,LAN,GB,91.0,5.0,,
away,23.0,41.0,3.0,MIA,NYJ,91.0,5.0,,
away,16.0,21.0,2.5,NYG,DAL,91.0,5.0,,
away,27.0,6.0,1.5,NO,ATL,91.0,5.0,,
away,6.0,12.0,1.5,SF,LAA,91.0,5.0,,
at_home,31.0,3.0,7.0,SEA,IND,91.0,5.0,,
at_home,6.0,13.0,5.0,MIN,DEN,91.0,5.0,Sunday_Night,
at_home,23.0,0.0,6.0,WAS,PHA,91.0,5.0,Monday_Night,
away,20.0,10.0,6.5,MIA,NE,91.0,6.0,,
at_home,42.0,14.0,7.5,HOU,DEN,91.0,6.0,,
away,20.0,17.0,2.5,DAL,GB,91.0,6.0,,
at_home,24.0,20.0,3.0,DET,MIN,91.0,6.0,,
away,17.0,14.0,1.5,NYJ,CLE,91.0,6.0,,
away,13.0,14.0,4.0,PHA,TB,91.0,6.0,,
at_home,7.0,13.0,3.0,CIN,SEA,91.0,6.0,,
away,20.0,7.0,2.5,WAS,CHI,91.0,6.0,,
at_home,20.0,9.0,9.5,NYG,PHX,91.0,6.0,,
at_home,13.0,21.0,7.5,LAA,SD,91.0,6.0,,
away,21.0,3.0,6.0,PIT,IND,91.0,6.0,Sunday_Night,
away,6.0,33.0,3.0,BUF,KC,91.0,6.0,Monday_Night,
at_home,42.0,6.0,19.5,BUF,IND,91.0,7.0,,
at_home,35.0,23.0,6.5,DAL,CIN,91.0,7.0,,
away,23.0,20.0,3.0,HOU,NYJ,91.0,7.0,,
at_home,42.0,7.0,6.5,KC,MIA,91.0,7.0,,
at_home,30.0,24.0,3.5,LAN,SD,91.0,7.0,,
at_home,34.0,7.0,7.0,MIN,PHX,91.0,7.0,,
away,13.0,6.0,4.0,NO,PHA,91.0,7.0,,
at_home,34.0,39.0,10.5,SF,ATL,91.0,7.0,,
at_home,42.0,17.0,13.5,WAS,CLE,91.0,7.0,,
at_home,20.0,23.0,2.5,SEA,LAA,91.0,7.0,Sunday_Night,yes
away,23.0,20.0,3.5,NYG,PIT,91.0,7.0,Monday_Night,
away,10.0,0.0,5.5,CHI,GB,91.0,8.0,Thursday,
away,23.0,26.0,7.0,MIN,NE,91.0,8.0,,yes
away,17.0,6.0,12.0,NYJ,IND,91.0,8.0,,
at_home,23.0,7.0,12.5,NO,TB,91.0,8.0,,
at_home,24.0,30.0,5.5,SD,CLE,91.0,8.0,,yes
away,16.0,19.0,1.0,KC,DEN,91.0,8.0,,
away,17.0,13.0,4.0,HOU,MIA,91.0,8.0,,
at_home,7.0,27.0,4.0,PIT,SEA,91.0,8.0,,
away,10.0,16.0,2.0,ATL,PHX,91.0,8.0,,
at_home,35.0,3.0,7.0,SF,DET,91.0,8.0,,
at_home,20.0,17.0,4.0,LAA,LAN,91.0,8.0,,
at_home,35.0,16.0,13.0,BUF,CIN,91.0,8.0,Monday_Night,
away,9.0,6.0,6.5,DEN,NE,91.0,9.0,,
at_home,35.0,3.0,13.0,HOU,CIN,91.0,9.0,,
at_home,17.0,20.0,6.5,NO,CHI,91.0,9.0,,
at_home,0.0,27.0,2.5,TB,GB,91.0,9.0,,
at_home,31.0,14.0,2.0,ATL,LAN,91.0,9.0,,
at_home,17.0,14.0,1.5,CLE,PIT,91.0,9.0,,
away,23.0,7.0,4.0,SF,PHA,91.0,9.0,,
at_home,34.0,10.0,2.5,DET,DAL,91.0,9.0,,
away,28.0,0.0,2.5,MIN,PHX,91.0,9.0,,
at_home,20.0,9.0,6.0,SEA,SD,91.0,9.0,,
at_home,13.0,17.0,1.5,NYG,WAS,91.0,9.0,Sunday_Night,
at_home,24.0,21.0,6.5,KC,LAA,91.0,9.0,Monday_Night,
at_home,22.0,17.0,17.5,BUF,NE,91.0,10.0,,
away,14.0,17.0,5.0,SF,ATL,91.0,10.0,,
away,21.0,23.0,2.5,CLE,CIN,91.0,10.0,,
at_home,20.0,10.0,6.0,CHI,DET,91.0,10.0,,
at_home,19.0,16.0,7.0,NYJ,GB,91.0,10.0,,yes
at_home,16.0,13.0,6.5,WAS,HOU,91.0,10.0,,yes
at_home,27.0,7.0,9.0,DAL,PHX,91.0,10.0,,
at_home,28.0,13.0,11.5,MIN,TB,91.0,10.0,,
away,24.0,17.0,4.0,NO,LAN,91.0,10.0,,
away,10.0,6.0,10.0,MIA,IND,91.0,10.0,,
at_home,20.0,13.0,6.5,DEN,PIT,91.0,10.0,Sunday_Night,
away,7.0,30.0,4.0,NYG,PHA,91.0,10.0,Monday_Night,
at_home,30.0,20.0,6.5,MIA,NE,91.0,11.0,Sunday_Night,
away,34.0,24.0,7.0,BUF,GB,91.0,11.0,,
at_home,27.0,33.0,1.5,CIN,PIT,91.0,11.0,,yes
at_home,30.0,32.0,1.0,CLE,PHA,91.0,11.0,,
at_home,16.0,17.0,3.0,DEN,LAA,91.0,11.0,,
away,21.0,30.0,3.5,DET,TB,91.0,11.0,,
at_home,26.0,23.0,9.0,HOU,DAL,91.0,11.0,,yes
away,27.0,20.0,4.0,KC,LAN,91.0,11.0,,
at_home,10.0,3.0,5.5,NO,SF,91.0,11.0,,
away,21.0,14.0,7.0,NYG,PHX,91.0,11.0,,
at_home,27.0,28.0,13.5,NYJ,IND,91.0,11.0,,
away,14.0,17.0,2.0,SEA,SD,91.0,11.0,,
at_home,56.0,17.0,12.0,WAS,ATL,91.0,11.0,,
at_home,17.0,34.0,3.0,MIN,CHI,91.0,11.0,Monday_Night,
away,28.0,21.0,2.5,NYJ,NE,91.0,12.0,,
at_home,43.0,7.0,6.0,ATL,TB,91.0,12.0,,
away,31.0,17.0,9.5,CHI,IND,91.0,12.0,,
at_home,21.0,10.0,4.0,DET,LAN,91.0,12.0,,
at_home,28.0,24.0,13.0,HOU,CLE,91.0,12.0,Sunday_Night,
at_home,20.0,24.0,6.5,KC,DEN,91.0,12.0,,
at_home,31.0,7.0,4.0,LAA,SEA,91.0,12.0,,
away,35.0,21.0,3.0,MIN,GB,91.0,12.0,,
away,21.0,24.0,4.5,NO,SD,91.0,12.0,,
at_home,22.0,9.0,6.0,NYG,DAL,91.0,12.0,,
at_home,17.0,10.0,9.0,PHA,CIN,91.0,12.0,,
at_home,14.0,10.0,10.5,SF,PHX,91.0,12.0,,
away,41.0,14.0,7.0,WAS,PIT,91.0,12.0,,
away,41.0,27.0,4.0,BUF,MIA,91.0,12.0,Monday_Night,
away,13.0,16.0,8.0,BUF,NE,91.0,13.0,,
at_home,21.0,24.0,12.0,WAS,DAL,91.0,13.0,,
at_home,14.0,34.0,6.0,MIN,DET,91.0,13.0,,
away,14.0,26.0,6.5,HOU,PIT,91.0,13.0,,
at_home,14.0,10.0,7.0,GB,IND,91.0,13.0,,
away,15.0,20.0,4.0,KC,CLE,91.0,13.0,,
away,38.0,14.0,6.5,LAA,CIN,91.0,13.0,,
at_home,13.0,16.0,7.5,CHI,MIA,91.0,13.0,,yes
away,21.0,14.0,9.0,NYG,TB,91.0,13.0,,
away,34.0,14.0,6.0,PHA,PHX,91.0,13.0,,
at_home,13.0,10.0,3.0,SEA,DEN,91.0,13.0,,
at_home,24.0,3.0,4.5,NYJ,SD,91.0,13.0,,
at_home,20.0,23.0,6.5,NO,ATL,91.0,13.0,Sunday_Night,yes
away,33.0,10.0,3.0,SF,LAN,91.0,13.0,Monday_Night,
at_home,16.0,6.0,3.0,DET,CHI,91.0,14.0,Thursday,
at_home,20.0,10.0,6.5,DAL,PIT,91.0,14.0,Thursday,
at_home,20.0,3.0,8.0,DEN,NE,91.0,14.0,,
away,31.0,0.0,5.5,CLE,IND,91.0,14.0,,
at_home,24.0,13.0,9.0,BUF,NYJ,91.0,14.0,,
at_home,33.0,14.0,9.5,MIA,TB,91.0,14.0,,
away,27.0,6.0,11.0,WAS,LAN,91.0,14.0,,
at_home,6.0,19.0,1.5,SEA,KC,91.0,14.0,,
at_home,38.0,24.0,5.0,SF,NO,91.0,14.0,,
away,24.0,27.0,7.0,NYG,CIN,91.0,14.0,,
at_home,35.0,31.0,8.5,ATL,GB,91.0,14.0,,
away,9.0,7.0,5.0,LAA,SD,91.0,14.0,Sunday_Night,
at_home,6.0,13.0,6.5,HOU,PHA,91.0,14.0,Monday_Night,
at_home,23.0,17.0,7.5,NE,IND,91.0,15.0,,yes
at_home,7.0,17.0,0.0,CLE,DEN,91.0,15.0,,
at_home,27.0,13.0,9.5,CHI,GB,91.0,15.0,,
at_home,23.0,14.0,2.0,DAL,NO,91.0,15.0,,
at_home,14.0,19.0,3.0,NYG,PHA,91.0,15.0,,
at_home,31.0,6.0,10.0,HOU,PIT,91.0,15.0,,
at_home,20.0,17.0,9.0,KC,SD,91.0,15.0,,yes
away,20.0,14.0,14.0,WAS,PHX,91.0,15.0,,
away,31.0,14.0,6.0,ATL,LAN,91.0,15.0,,
at_home,27.0,30.0,2.0,LAA,BUF,91.0,15.0,,yes
at_home,34.0,20.0,5.0,DET,NYJ,91.0,15.0,,
away,24.0,22.0,3.5,SF,SEA,91.0,15.0,,
away,26.0,24.0,4.5,MIN,TB,91.0,15.0,Sunday_Night,
at_home,37.0,13.0,7.5,MIA,CIN,91.0,15.0,Monday_Night,
at_home,27.0,0.0,12.0,CHI,TB,91.0,16.0,Saturday,
at_home,28.0,14.0,4.5,SF,KC,91.0,16.0,Saturday,
at_home,3.0,6.0,6.5,NYJ,NE,91.0,16.0,,
at_home,17.0,10.0,5.5,PIT,CIN,91.0,16.0,,
at_home,13.0,25.0,3.5,PHA,DAL,91.0,16.0,,
at_home,26.0,13.0,6.0,ATL,SEA,91.0,16.0,,
away,21.0,17.0,3.0,DET,GB,91.0,16.0,,
away,17.0,14.0,3.0,HOU,CLE,91.0,16.0,,
at_home,24.0,19.0,11.5,DEN,PHX,91.0,16.0,,
at_home,20.0,14.0,9.5,MIN,LAN,91.0,16.0,,
at_home,34.0,17.0,9.0,WAS,NYG,91.0,16.0,,
away,30.0,38.0,0.0,MIA,SD,91.0,16.0,,
away,35.0,7.0,12.0,BUF,IND,91.0,16.0,Sunday_Night,
at_home,27.0,0.0,2.0,NO,LAA,91.0,16.0,Monday_Night,
away,20.0,24.0,3.0,HOU,NYG,91.0,17.0,Saturday,
at_home,7.0,27.0,6.0,MIN,GB,91.0,17.0,Saturday,
at_home,21.0,27.0,3.5,LAA,KC,91.0,17.0,,
at_home,17.0,3.0,5.5,TB,IND,91.0,17.0,,
away,22.0,24.0,3.0,WAS,PHA,91.0,17.0,,
at_home,31.0,27.0,3.5,DAL,ATL,91.0,17.0,,
away,27.0,3.0,6.5,NO,PHX,91.0,17.0,,
at_home,17.0,10.0,3.0,PIT,CLE,91.0,17.0,,
at_home,20.0,23.0,6.0,MIA,NYJ,91.0,17.0,,
at_home,14.0,17.0,6.5,BUF,DET,91.0,17.0,,
away,17.0,14.0,2.0,DEN,SD,91.0,17.0,,
away,7.0,29.0,2.0,NE,CIN,91.0,17.0,,
at_home,23.0,9.0,6.0,SEA,LAN,91.0,17.0,Sunday_Night,
at_home,52.0,14.0,5.0,SF,CHI,91.0,17.0,Monday_Night,
